Key;Id;Summary;Priority;Test Type;Resolution;Created;TestRunStatus;Reporter;Assignee;Test Repository Path
CONG-9324;1491515;Masraf talebinin Finans Sorumlusunda Send Back yapıldıktan sonra kullanıcıda tutar alanı değiştirilerek uçtan uca senaryosu;High;Generic;Done;29/Nov/22 9:16 AM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9323;1491514;Masraf talebinin Finans Yöneticisinde Send Back yapılarak uçtan uca senaryosu;High;Generic;Done;29/Nov/22 9:15 AM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9322;1491512;Masraf talebinin Finans Sorumlusunda Send Back yapıldıktan sonra kullanıcıda Tutar alanı değiştirilerek uçtan uca senaryosu;High;Generic;Done;29/Nov/22 9:13 AM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9321;1491510;Masraf talebinin Finans Sorumlusunda Send Back yapılarak uçtan uca senaryosu;High;Generic;Done;29/Nov/22 9:12 AM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9263;1479011;Tips masraf tipinde bir masrafın Finans Yöneticisinde Send Back işleminde yorum alanı zorunluluğunun kontrol senaryosu;Medium;Generic;Done;23/Nov/22 11:28 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/ZorunluAlanlarKontrol
CONG-9262;1479010;Tips masraf tipinde bir masrafın Finans Sorumlusunda Send Back işleminde yorum alanı zorunluluğunun kontrol senaryosu;Medium;Generic;Done;23/Nov/22 11:27 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/ZorunluAlanlarKontrol
CONG-9261;1479009;Tips masraf tipinde bir masrafın First Approver'da Send Back işleminde yorum alanı zorunluluğunun kontrol senaryosu;Medium;Generic;Done;23/Nov/22 11:27 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/ZorunluAlanlarKontrol
CONG-9260;1479007;Tips masraf tipinde bir masrafın Finans Yöneticisinde Reddet işleminde yorum alanı zorunluluğunun kontrol senaryosu;Medium;Generic;Done;23/Nov/22 11:25 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/ZorunluAlanlarKontrol
CONG-9259;1479006;Tips masraf tipinde bir masrafın Finans Sorumlusunda Reddet işleminde yorum alanı zorunluluğunun kontrol senaryosu;Medium;Generic;Done;23/Nov/22 11:25 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/ZorunluAlanlarKontrol
CONG-9258;1479005;Tips masraf tipinde bir masrafın First Approver'da Reddet işleminde yorum alanı zorunluluğunun kontrol senaryosu;Medium;Generic;Done;23/Nov/22 11:24 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/ZorunluAlanlarKontrol
CONG-9257;1479003;Tips masraf tipinde bir masrafın finans yöneticisinde Reddedildikten sonra kullanıcıda masraf detaydaki bilgilerin kontrol senaryosu;High;Generic;Done;23/Nov/22 11:19 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9256;1479002;Tips masraf tipinde bir masrafın finans sorumlusunda Reddedildikten sonra kullanıcıda masraf detaydaki bilgilerin kontrol senaryosu;High;Generic;Done;23/Nov/22 11:18 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9253;1478799;First Approver'da Send Back yapılan taksi-transfer tipinde bir masrafın kullanıcıda masraf tipi değiştirilerek uçtan uca senaryosu;High;Generic;Done;23/Nov/22 11:14 PM;FAIL;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9252;1478798;First Approver'da Send Back yapılan taksi-transfer tipinde bir masrafın kullanıcıda tutar alanı değiştirilerek uçtan uca senaryosu;High;Generic;Done;23/Nov/22 11:12 PM;PASS;C9015107;C9015107;/Masraf/Romanya/Regresyon Seti/RomanyaAkisSenaryolari
CONG-9143;1467321;Bank Details Main Bank - Display - Switzerland;Medium;Generic;Done;18/Nov/22 10:42 AM;PASS;C9012751;C9015118;/HRangers/Bilgilerim/İsviçre/Kontrol
CONG-9127;1465565;Bank Details Main Bank/Other Bank - Approve;High;Manual;Done;17/Nov/22 3:37 PM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İsviçre/Regresyon
CONG-9123;1465552;Bank Details Other Bank - Create New;High;Manual;Done;17/Nov/22 3:25 PM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İsviçre/Regresyon
CONG-9122;1465548;Bank Details Main Bank - Create New;High;Manual;Done;17/Nov/22 3:20 PM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İsviçre/Regresyon
CONG-8894;1439779;Address Permanent - Approve;High;Manual;Done;08/Nov/22 3:14 PM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İsviçre/Regresyon
CONG-8882;1438595;Salary - Display - Switzerland;High;Generic;Done;08/Nov/22 10:22 AM;PASS;C9012751;C9015118;/HRangers/Bilgilerim/İsviçre/Regresyon
CONG-8839;1428451;Türkiye kullanıcısı tarafından gönderilen masrafın Yöneticide ve Mali İşlerde liste görünümünde bilgilerinin doğru yansıdığının kontrol senaryosu;Medium;Generic;Done;03/Nov/22 3:47 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-8794;1424395;Communication Emergency Phone Number - Edit;High;Manual;Done;02/Nov/22 10:45 AM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/Global/Regresyon
CONG-8791;1424343;Communication Emergency Phone Number - Create New;High;Manual;Done;02/Nov/22 9:59 AM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/Global/Regresyon
CONG-8742;1421815;Bilgilerim Havuzdan Toplu Al ve Bırak - Global;Medium;Generic;Done;01/Nov/22 10:53 AM;PASS;C9012751;C9015118;/HRangers/Bilgilerim/Global/Kontrol
CONG-8620;1413030;Türkiye kullanıcısı ile masraf dağılımlı yemek tipinde bir masrafın İki Kullanıcı için de iş kesici mesajın gözüktüğü Unhappy sınır değer limit senaryosu;Medium;Generic;Done;27/Oct/22 10:37 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/LimitSenaryolari
CONG-8609;1411966;Türkiye kullanıcısı ile Yazılım-Uygulama / Genel masraf tipinde bir masrafın kopyalanarak limite takılma senaryosu;Medium;Generic;Done;26/Oct/22 10:41 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/LimitSenaryolari
CONG-8608;1411965;"Türkiye kullanıcısı ile Toplu Taşıma masraf tipinin geçersiz (4400,01 TL) sınır değer limit senaryosu";Medium;Generic;Done;26/Oct/22 10:40 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/LimitSenaryolari
CONG-8572;1406875;Family Members Spouse/Child - Approve;High;Manual;Done;25/Oct/22 11:21 AM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İtalya/Regresyon
CONG-8571;1406872;Family Members Child - Create New;High;Manual;Done;25/Oct/22 11:18 AM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İtalya/Regresyon
CONG-8569;1406846;Family Members Spouse - Create New;High;Manual;Done;25/Oct/22 11:10 AM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İtalya/Regresyon
CONG-8543;1399582;Address Permanent/Temporary/Emergency - Approve;High;Manual;Done;21/Oct/22 5:02 PM;PASS;C9012751;C9012751;/HRangers/Bilgilerim/İtalya/Regresyon
CONG-8538;1399560;Salary - Display - France;High;Generic;Done;21/Oct/22 4:40 PM;PASS;C9012751;C9015118;/HRangers/Bilgilerim/Fransa/Regresyon
CONG-8491;1396905;Temin Ürün SER Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;21/Oct/22 2:02 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8490;1396597;Temin Ürün SER Organizasyonuna Bağlı Satıcı Sözleşmelerinin  Sİ Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;21/Oct/22 1:48 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8489;1396596;Temin Ürün İHR Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;21/Oct/22 1:18 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8488;1396595;Temin Ürün TİCA Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;21/Oct/22 1:02 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8487;1396594;Temin Ürün İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;21/Oct/22 12:54 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8486;1396592;Temin Ürün İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin  Sİ Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;21/Oct/22 12:28 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8485;1396591; Temin Ürün İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;21/Oct/22 12:21 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8484;1396590;Temin Ürün İHR Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;21/Oct/22 12:18 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8483;1396569;Temin Ürün TİCA  Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;20/Oct/22 11:52 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-8482;1396681;Polonya kullanıcısı ile Taxi/Transfer masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:42 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8481;1396680;Polonya kullanıcısı ile Public Transport masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:41 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8480;1396679;Polonya kullanıcısı ile Postage masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:40 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8479;1396678;Polonya kullanıcısı ile Parking masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:39 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8478;1396677;Polonya kullanıcısı ile Meals masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:39 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8477;1396676;Polonya kullanıcısı ile Fuel masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:38 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8476;1396674;Polonya kullanıcısı ile Car Washing masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:37 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8475;1396670;Polonya kullanıcısı ile Car Accessories masraf tipinin zorunlu alanlar kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:34 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8474;1396668;"Polonya kullanıcısı ile Bridge, Highway, etc masraf tipinin zorunlu alanlar kontrol senaryosu";Medium;Generic;Done;20/Oct/22 10:32 PM;PASS;C9015107;C9015107;/Masraf/Polonya/RegresyonSeti/PolonyaZorunluAlanlarKontrol
CONG-8473;1396661;Pazarlama kullanıcısı ile Yemek masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:24 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8472;1396660;Pazarlama kullanıcısı ile Yazılım-Uygulama masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:23 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8471;1396659;Pazarlama kullanıcısı ile Yakıt masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:22 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8470;1396658;Pazarlama kullanıcısı ile Toplu Taşıma masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:21 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8469;1396657;Pazarlama kullanıcısı ile Taksi/Transfer masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:20 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8468;1396656;"Pazarlama kullanıcısı ile Posta,Kargo,İletişim masraf tipinin zorunlu alan kontrol senaryosu";Medium;Generic;Done;20/Oct/22 10:19 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8467;1396655;Pazarlama kullanıcısı ile Otopark masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:18 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8466;1396654;Pazarlama kullanıcısı ile Mağaza Harcamaları masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:17 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8465;1396653;"Pazarlama kullanıcısı ile Köprü, Otoyol, vb Geçiş masraf tipinin zorunlu alan kontrol senaryosu";Medium;Generic;Done;20/Oct/22 10:16 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8464;1396652;Pazarlama kullanıcısı ile İkame Araç masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:15 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8463;1396651;Pazarlama kullanıcısı ile Araç Yıkama masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:14 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8461;1396649;Pazarlama kullanıcısı ile Adblue masraf tipinin zorunlu alan kontrol senaryosu;Medium;Generic;Done;20/Oct/22 10:02 PM;PASS;C9015107;C9015107;/Masraf/Arcelik-Pazarlama/PazarlamaRegresyonSeti/PazarlamaZorunluAlanKontrolSenaryolari
CONG-8460;1396511;İthal Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;20/Oct/22 6:58 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8459;1396509;Pakistan Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;20/Oct/22 6:54 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8458;1396508;Romanya Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;20/Oct/22 6:54 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8457;1396507;Defy Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;20/Oct/22 6:54 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8437;1393750;Romanya Organizasyonuna Bağlı Farklı Üretim Yerine Bağlı Satıcı Sözleşmelerinin Formda Görüntülenmesi;High;Generic;Done;20/Oct/22 12:14 AM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8436;1393463;Üretim Yeri MDİ-WATP Olan İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 11:53 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8435;1393462;Üretim Yeri MDİ-TMI Olan İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 11:50 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8434;1393461;Üretim Yeri MDİ-MCI Olan İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 11:47 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8433;1393460;Üretim Yeri MDİ-ESI Olan İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 11:39 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8432;1393459;Üretim Yeri MDİ-BTVI Olan İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 11:36 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8431;1392486; Üretim Yeri MDİ Olan İTH Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:48 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8430;1392482;Üretim Yeri TMİ Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:30 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8429;1392481;Üretim Yeri PCİ Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:29 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8428;1392480;Tayland Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;19/Oct/22 9:28 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8427;1392479;Üretim Yeri MBI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:28 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8426;1392478;Üretim Yeri KMI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:27 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8425;1392477;Üretim Yeri ESİ Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:27 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8424;1392476;Üretim Yeri EKI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:27 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8423;1392475;Üretim Yeri ÇMI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:26 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8422;1392474; Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;19/Oct/22 9:26 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8421;1392473;Üretim Yeri BMI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:25 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8420;1392472;Üretim Yeri BI Olan Merkez Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:24 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8419;1392469;Rusya Organizasyonuna Bağlı Satıcı Sözleşmelerinin Farklı Organizasyona ait Üretim Yerinin Formda Olmaması;High;Generic;Done;19/Oct/22 9:20 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8418;1392462;Watp Organizasyonuna Bağlı Satıcı Sözleşmelerinin Formda Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:06 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
CONG-8417;1392461;Tayland Organizasyonuna Bağlı Satıcı Sözleşmelerinin Üretim Yeri Filtrelenerek Formda Görüntülenmesi;High;Generic;Done;19/Oct/22 9:03 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ContractBased/LocalOnayAkıs/RegresyonSeti
